1,does this provide a reason to sell psivida corp psdv the stock has formed bearish multiple bottom chart pattern, investors sentiment decreased 062 q3 2017  its 061  123 2017q2  it turned negative  3 investors sold psivida corp shares 10 reduced holdings  2 funds opened positions 6 raised stakes  435 million shares 2439  less 576 million shares 2017q2 reported  jpmorgan chase and company holds 0  799 shares portfolio  comml bank of ny mellon accumulated 28856 shares  geode management ltd liability company holds 0  137481 shares  25800 owned pnc service group  northern tru corporation reported 58454 shares stake  capital financial advisers ltd liability corporation invested 0  psivida corp  nasdaq  psdv   morgan stanley holds 0  portfolio psivida corp  nasdaq  psdv  274333 shares  creative planning  kansasbased fund reported 35000 shares  bard assoc owns 84459 shares  art advsr ltd llc holds 0  psivida corp  nasdaq  psdv  48270 shares  blackrock stated 120357 shares 0  holdings  paragon mgmt limited holds 22750 shares  pennsylvaniabased susquehanna grp inc limited liability partnership invested 0  psivida corp  nasdaq  psdv   renaissance lc accumulated 146 million shares  jacobs levy equity holds 0  psivida corp  nasdaq  psdv  33500 shares  the stock psivida corp  psdv  shows multiple bottoms pattern  095 target 900  today   104 share price  the 8 months chart pattern indicates high risk  4707 million company  it reported feb  10 finvizcom  if  095 price target reached  company worth  424m less  multiple bottoms good trading chart patterns  these patterns low break even failure rate decent average rise bull market  giving solid performance rank  backtests patterns show break even failure rate 4   average rise  37   throwback rate  64  percentage stocks meeting price targets  64   the stock decreased 280   003 last trading session  reaching  104  about 534684 shares traded 1018  average  psivida corp  nasdaq  psdv  declined 2028  since february 10  2017 downtrending  it underperformed 3698  s  p500  among 6 analysts covering psivida  nasdaq  psdv   6 buy rating  0 sell 0 hold  therefore 100  positive  psivida  125000 highest  50 lowest target   758  average target 62885  currents  104 stock price  psivida 19 analyst reports since october 15  2015 according sratingsintel  the firm  buy  rating given friday  december 15 hc wainwright  the stock psivida corp  nasdaq  psdv   buy  rating given wednesday  november 8 hc wainwright  the firm  buy  rating given wednesday  june 14 northland capital  the firm  buy  rating hc wainwright given wednesday  september 27  fbr capital initiated psivida corp  nasdaq  psdv  monday  february 5  buy  rating  the rating maintained hc wainwright wednesday  june 14  buy   the stock  buy  rating hc wainwright wednesday  october 11  the stock  buy  rating hc wainwright tuesday  january 9  hc wainwright maintained stock  buy  rating tuesday  may 30 report  the rating maintained hc wainwright  buy  tuesday  july 11  more notable recent psivida corp  nasdaq  psdv  news published  seekingalphacom released   psivida  durasert shows treatment benefit month 12 second latestage   february 08  2018  also globenewswirecom article   psivida submits new drug application  nda  durasert threeyear treatment   published january 08  2018  globenewswirecom published   psivida corp reports second quarter fy2018 results  continues achieve   february 07  2018  more interesting news psivida corp  nasdaq  psdv  released  seekingalphacom article   psivida   psdv  ceo nancy lurker q2 2018 results  earnings call transcript  published february 08  2018 well investingnewscom  news article titled   psivida corp reports second quarter fy2018 results  publication date  february 08  2018 
1,bitcoin in pakistan government may declare cryptocurrency illegal, update  pakistan  federal investigation agency  fia  launched operations people dealing cryptocurrencies  bitcoin onecoin   according reports local media  fia rounded suspect involved illegal business started investigation trace others  the police also recovered mobile phone laptop possession accused  it  first time  fia took action cryptocurrency traders  the federal agency conducted similar action digital currencies  back august 2017  however  one arrested  bitcoin pakistan become illegal entity  federal investigation agency recommending government declare digital currencies persona non grata  the federal investigation agency recommended pakistani government include definitive distinct punishment related bitcoin  prevention electronic crimes act   bitcoin  digital currency recognized state bank pakistan legitimate business causing huge monetary loss government exchequer  so declared illegal inclusion definition distinct punishment emerging crime   official documents revealed  with bitcoin pakistan established significant unit exchange  major blow cryptocurrency  it hoped growth could achieved developing economy pakistan  seems unlikely foreseeable future  and wavering legality bitcoin pakistan indicative tendency across emerging economies legislate digital payment system  bitcoin pakistan big deal previous legal framework place deal cryptocurrency  there specific law relating bitcoin  even though legal status digital currencies pakistan dubious  in response bitcoin phenomenon  state bank pakistan already declared intention ever legalising bitcoin  this might considered strange decision advocates cryptocurrency  pakistani economy considered considerably vulnerable western nations  certainly wild trading associated bitcoin could potentially destabilize entire economic system nations  bitcoin pakistan thus looks dying really gotten underway  government taking serious action prevent pakistani citizens trading growing digital currency  certainly official statement released federal investigation agency rather harsh tone  indicates authorities take breach bitcoin regulations extremely seriously  in fact  pakistani authorities created third phase related existing law cyberterrorism order deal threat believes bitcoin poses  the new phaseiii legislation includes recruitment new technical ministerial staff  establishment nine new cyber crime police stations digital forensic laboratories abbottabad  di khan  gujranwala  faisalabad  multan  gawadar  hyderabad  sukkur  gilgitbaltistan  bitcoin enjoyed tortuous 2018  value cryptocurrency declining considerable proportion overall worth  this prompted feverish debate whether bitcoin longterm place architecture global financial system  advocates critics queueing offer strong opinions subject  with governments economic aristocracy generally opposed bitcoin  future begin look shrouded doubt  particularly bitcoin pakistan nonentity  just days ago  us treasury secretary steven mnuchin stated cryptocurrency must become equivalent swiss bank account  effectively way hiding assets avoiding making contribution society   one things working g20 making sure  become swiss numbered bank account  we want make sure bad people  use currency bad things   mnuchin commented  while much scepticism comments among bitcoin enthusiasts  time bitcoin pakistan situation indicates authorities beginning clamp embryonic currency 
1,premier oil pmo stock rating lowered by royal bank of canada, premier oil  lon  pmo  downgraded analysts royal bank canada  sector performer  rating report issued tuesday  january 16th  they presently gbx 100   140  price objective oil producer  stock  royal bank canada  price objective points potential upside 3765  stock  previous close  other equities analysts also issued research reports company  peel hunt reiterated  buy  rating set gbx 100   140  price objective shares premier oil research note thursday  november 16th  jefferies group lifted price objective premier oil gbx 90   126  gbx 110   154  gave company  buy  rating research note wednesday  december 20th  finally  deutsche bank raised target price premier oil gbx 65   091  gbx 67   094  gave company  hold  rating research report friday  october 13th  three equities research analysts rated stock sell rating  three issued hold rating three assigned buy rating stock  premier oil consensus rating  hold  average target price gbx 8750   123   shares premier oil  lon pmo  traded gbx 530   007  midday trading tuesday  reaching gbx 7265   102   the company trading volume 12944225 shares  compared average volume 10890000  premier oil one year low gbx 4275   060  one year high gbx 10456   147   in related news  insider roy a franklin bought 60000 shares stock transaction dated wednesday  january 31st  the shares acquired average cost gbx 83   116  per share  total transaction 49800   6982614   over last 90 days  insiders bought 60378 shares company stock worth  5007378  trademark violation notice   premier oil  pmo  stock rating lowered royal bank canada  originally posted the ledger gazette property the ledger gazette  if viewing article another site  illegally copied republished violation united states  international copyright laws  the correct version article read https  ledgergazettecom20180210royalbankofcanadadowngradespremieroilpmotosectorperformerhtml  premier oil plc independent exploration production company oil gas interests north sea  south east asia  pakistan  falkland islands latin america  the company engaged business upstream oil gas exploration production  the company  operations located managed six business units  falkland islands  indonesia  pakistan  including mauritania   united kingdom  vietnam rest world  receive news  ratings premier oil daily  enter email address receive concise daily summary latest news analysts  ratings premier oil related companies marketbeatcom s free daily email newsletter 
1,premier oil plc lonpmo insider roy a franklin buys 60000 shares, premier oil plc  lon  pmo  insider roy a franklin acquired 60000 shares firm  stock transaction wednesday  january 31st  the stock acquired average cost gbx 83   116  per share  total value 49800   6982614   shares premier oil plc  pmo  opened gbx 7265   102  friday  premier oil plc 1 year low gbx 4275   060  1 year high gbx 10456   147   several equities analysts weighed company  jefferies group lifted target price premier oil gbx 90   126  gbx 110   154  gave company  buy  rating research note wednesday  december 20th  credit suisse group reaffirmed  underperform  rating set gbx 60   084  target price shares premier oil research note thursday  december 7th  peel hunt reiterated  buy  rating set gbx 100   140  price target shares premier oil report thursday  november 16th  deutsche bank reiterated  hold  rating set gbx 67   094  price target shares premier oil report tuesday  november 7th  finally  barclays lowered premier oil  underweight  rating reduced target price stock gbx 72   101  gbx 70   098  report tuesday  november 21st  three equities research analysts rated stock sell rating  three assigned hold rating three assigned buy rating company  the company average rating  hold  consensus price target gbx 8750   123   illegal activity notice  this piece reported dispatch tribunal sole property dispatch tribunal  if accessing piece another publication  copied illegally republished violation us international copyright  trademark law  the legal version piece viewed https  wwwdispatchtribunalcom20180210royafranklinacquires60000sharesofpremieroilplcpmostockhtml  premier oil plc independent exploration production company oil gas interests north sea  south east asia  pakistan  falkland islands latin america  the company engaged business upstream oil gas exploration production  the company  operations located managed six business units  falkland islands  indonesia  pakistan  including mauritania   united kingdom  vietnam rest world  receive news  ratings premier oil daily  enter email address receive concise daily summary latest news analysts  ratings premier oil related companies marketbeatcom s free daily email newsletter 
1,the premier oil plc pmo receives buy rating from peel hunt, peel hunt reissued buy rating shares premier oil plc  lon  pmo  research note published tuesday  they currently gbx 80   103  target price oil producer  stock  several equities analysts also commented pmo  jefferies group llc reaffirmed hold rating issued gbx 68   088  price objective shares premier oil plc research report wednesday  august 23rd  royal bank of canada raised price target shares premier oil plc gbx 75   097  gbx 80   103  gave stock outperform rating research report tuesday  august 22nd  barclays plc raised price target shares premier oil plc gbx 57   074  gbx 72   093  gave stock equal weight rating research report friday  july 14th  deutsche bank ag reissued hold rating set gbx 56   072  price target shares premier oil plc research report thursday  july 13th  finally  macquarie reduced price target shares premier oil plc gbx 41   053  gbx 40   052  set underperform rating company research report tuesday  august 29th  two equities research analysts rated stock sell rating  five issued hold rating five given buy rating stock  premier oil plc presently average rating hold consensus price target gbx 7411   096   premier oil plc  lon  pmo  opened 6275 tuesday  premier oil plc 12month low gbx 4275 12month high gbx 9950  the stock  market capitalization gbx 32053 million  the stock  50 day moving average gbx 5689 200 day moving average gbx 5828  in related news  insider tony durrant purchased 226868 shares company  stock transaction occurred thursday  june 22nd  the shares purchased average price gbx 44   057  per share  total value 9982192   12891892   also  insider richard rose purchased 25000 shares company  stock transaction occurred monday  june 26th  the stock bought average cost gbx 45   058  per share  total transaction 11250   1452925   insiders purchased total 252542 shares company stock worth  11144623 last three months  premier oil plc independent exploration production company oil gas interests north sea  south east asia  pakistan  falkland islands latin america  the company engaged business upstream oil gas exploration production  the company  operations located managed six business units  falkland islands  indonesia  pakistan  including mauritania   united kingdom  vietnam rest world 
1,us shows interest in pakistans traditional furniture, there scope promotion pakus furniture trade  says pfc chief lahore  a delegation furniture producers us shown keen interest pakistan  handmade traditional furniture visit pakistan explore local market  they underlined need enhancing collaboration pakistan furniture council  pfc  promote business two countries  briefing delegation  pakistan furniture council  pfc  chief executive mian kashif ashfaq said significant potential promotion pakus furniture trade  he said plenty opportunities increase volume furniture export  demand furniture wooden products rise us european markets  along domestic consumers   only us furniture demand manufacturers  level forecast reach  59 billion 2021   said  adding opportunity huge  sector needs large number skilled workers meet rising demand   we making special efforts increase furniture export catering rising global demand  another driver us market improving residential construction market  real estate industry expected drive home furniture market next years  this due increasing number people engaged household formation  there significant rise number women joining workforce living independently  as result  rising need service apartments single story houses  added   american buyers prefer buy valuepriced high quality finished goods dining bedroom  leather fabric upholstery  occasional youth furniture  he said due social media  great designs become accessible customers know want  he said many american customers getting rid traditional furniture exchange something modern   i realised slightly mind warehousing large products new york  opportunities land  building labour much advantageous   said ashfaq   the furniture industry caters various categories trends change quickly  vital us offer items reflect fast trends  the pfc work closely trend experts create new items ensure cover lifestyles  goal new intros offer perfect item reflecting consumers  demands  like business facebook  follow  tribunebiz twitter stay informed join conversation 
1,us businessmen keen to invest in pak furniture industry, a high level united states furniture producers  delegation currently visit pakistan explore local furniture market shown keen interest pak handmade world class fabulous traditional furniture underlined need enhancing collaboration pakistan furniture council  pfc  promote furniture business two countries  briefing delegation potential pakhandmade furniture  pakistan furniture council  pfc  chief executive mian kashif ashfaq friday said significant potential scope promotion pakus furniture trade strengthening investment relationship continue grow durable working positive lines  he said plenty opportunities increase furniture export volume us due upward trend  demand furniture wooden products rise us european markets along domestic consumers   only us furniture demand manufacturers  level forecast reach  590 billion 2021   adding said opportunity huge  sector needs large number skilled workers meet rising demand   we making special efforts increase furniture export catering rising global demand  further said another one driver us market improving residential construction market  the real estate industry us expected drive home furniture market next years  this due increasing number people engaging household formation  there significant rise number women joining workforce living independently  as result  rising need service apartments single storey houses   american buyers prefer buy valuepriced high quality finished goods dining bedroom  leather fabric upholstery  occasional youth furniture  he said due social media  great design become accessible pop culture customers come knowing want  seen tv  magazines even travels  he said many american customers getting rid traditional furniture favor something modern   i realized slightly mind warehousing large products new york  opportunities land building labor much advantageous   mian kashif ashfaq said 
1,us keen to tap pakistans handmade furniture market, lahore  a united states furniture producers  delegation  currently visit pakistan explore local furniture market  shown keen interest pakistan handmade furniture market underlined need enhance collaboration pakistan furniture council  pfc  promote furtinure business two countries  briefing delegation potential handmade furniture friday  pfc chief executive mian kashif ashfaq said significant potential promotion pakus furniture trade  he said plenty opportunities increase furniture export volume us due upward trend  demand furniture wooden products rise us european markets   only us furniture demand manufacturers  level predicted reach  59 billion 2021   said  adding sector needed large number skilled workers meet rising demand  mian kashif added real estate industry us expected boost home furniture market next years  there significant rise number women joining workforce living independently  as result  rising need service apartments single storey houses there  he added   the furniture industry caters various categories trends change quickly  vital us offer items reflect new trends  the pfc work closely trend experts create new items ensure cover lifestyles  goal new intros offer perfect item reflecting consumers  demands   we seen suppliers quality home office furniture  indeed  us buyers often visit pfc interiors pakistan directly source requirements highquality functional furniture suited us consumers  tastes   they get preview latest designs show held karachi  islamabad lahore expo centres  
1,pakistan endures historic high import bill of 56b in january, islamabad  pakistan seems work cut external trade front  monthly import bill january jumped record  56 billion  highest history  trade deficit widening  215 billion seven months ongoing fiscal year  despite imposition regulatory duty hundreds tariff lines putting place nontariff barriers half sevenmonth period  court overruled  pakistan saw january import bill surge 142  monthonmonth  exports january also dipped 03   amounting  197 billion compared december  figure  widening monthonmonth trade deficit 24   703 million  china imports seafood directly pakistan first time the development alarming pakistan  policymakers import bill surged central bank allowed rupee depreciate 5  december  it also comes time declining foreign exchange reserves come pressure due external debt servicing repayments  on cumulative basis  trade deficit  gap exports imports  julyjanuary equal 84  government  annual target  257 billion  destroying official projections current account deficit foreign currency reserves  the value goods imported exceeded value exported  2155 billion julyjanuary period  reported pakistan bureau statistics  pbs  friday  exports julyjanuary period increased 1111  almost  13 billion equal 56  annual export target  231 billion  in absolute terms  export receipts  13 billion first seven months  the value imports stood  345 billon  189   55 billion higher import bill booked first seven months last fiscal year  the sevenmonth import bill equal 70  annual target  the current trade deficit already placed higher base  pakistan closed last fiscal year record  324billion deficit  the level also indicates year current account deficit would remain far higher official projections  9 billion  the government made macroeconomic projections basis conservative growth imports higher growth exports  showed external financing requirements lower end  import used cars discouraged  stopped  dagha however  country  external account started depicting negative picture immediately start new fiscal year  the country booked record sixmonth current account deficit  75 billion first half fiscal year  largely financed using official foreign currency reserves  the official gross foreign currency reserves held state bank pakistan already slipped  131 billion despite  55 billion loans first six months fiscal year  by excluding domestic commercial bank borrowings  net sbp reserves  7 billion  on yearonyear basis  pakistan  exports grew  197 billion january month previous fiscal year  according pbs  exports higher 1104   196 million receipts january 2017  imports grew almost double pace  increasing 189  january  the import bill  910 million january 2017  consequently  trade deficit widened 2444   363 billion january month previous year  in absolute terms  deficit higher  714 million  like business facebook  follow  tribunebiz twitter stay informed join conversation 
1,german envoy urges stronger business relations joint ventures, islamabad  huge potential exists business collaboration joint ventures mediumsized enterprises germany pakistan  said martin kobler  german ambassador pakistan friday  the envoy said meeting minister revenue special assistant prime minister haroon akhtar khan  an official statement quoted mr kobler saying mediumsized companies strength german economy  it would good businessmen german pakistan forge business collaborations join partnerships mediumsized enterprises pakistan  said  the number german companies operating pakistan could increase substantially greater initiative germanpakistan chamber commerce  mr kobler added  mr khan called redoubling efforts strengthen businesstobusiness partnerships forge new collaborations pakistan germany   pakistan ideal market vast opportunities investment many sectors economy german investors benefit proinvestment businessfriendly policies make healthy returns investments   said  mr khan appreciated ongoing local german business investment initiatives pakistan  he hoped number german companies engaged business pakistan would grow considerably 
1,a sleazy way to rob small investors,2018 the recent unsavoury happenings pakistan  equity market provide evidence local bourse investors small means  the two latest casualties shareholders dewan cement ltd  dcl  worldcall telecom  let  first consider case beleaguered cement stock  on jan 26  pakistan stock exchange  psx  warned dcl public announcement would consigned  defaulters  counter  jan 29  trading stock would suspended subsequent procedure  since suspension scrip means exit doors virtually closed  trapping unsuspecting shareholders  nervous investors threw away dcl stock saw price spiral lower circuit  permissible decrease five per cent share value single trading day  however  day  ie  jan 29  stay order court compelled psx transfer back stock defaulters regular counter  the share shot back lower upper circuit  on wednesday  notice buyer announcing intention purchase majority stake dcl released  and even intention offer made public  stock already hit two upper circuits  in three trading days  share price dcl rose rs3 wednesday close rs26  highest price eight months  did people know others small investors stock left shortchanged  giving benefit doubt  sequence events dcl could construed coincidences  last four six months events followed pattern numerous shares  psx issues notice pushing stock regular defaulters  counter eventual threat suspension  a stay order comes stock climbs back regular counter  and investors keep turning heads back forth watching game tennis  it noteworthy dcl days volume leader among traded shares psx  10 million shares changing hands single day  only jan 30  worldcall telecom served notice placed defaulters  counter  the stock plunged hit lower circuit  among 366 active stocks day  volume leader trading many 35m shares  on wednesday evening  reliable reports indicated stay order secured court close trading time  this small investors worldcall robbed hardearned savings wellplanned deceit  the unsuspecting petty retail investors losers  gainers  it apex regulator catch culprits  stockbrokers  company officials  analysts insiders regulatory bodies could singly engineering plans profit expense retail investors  the regulator identify treated equity traders sumptuous dinner fivestar hotel virtues worldcall ingrained minds suggestions sell stock clients two days notice scrip  transfer defaulters  counter surfaced  incidentally  kind fraud detailed perpetrated almost always penny stocks millions shares change hands daily  the change price even single rupee huge volumes must mean fortunes perpetrators  when bourse announces suspension company  leaves wake trail clueless investors cheated  rules bent achieve goals  at times  stock pushed defaulters  counter  puts pressure price  after share moved back regular counter pretext investors knowledge might come next fall one another first buy propels share price sky high  the stock directly suspended without even single day  placement defaulters  counter  trapping investors stock wiping investment  the country  stock exchange set defaulters counter back august 1997  companies bad track record relegated  but investors could still trade securities  it couple years delinquent firms failed rectify defaults received suspension orders  currently  125 companies languishing defaulters  counter around 85 firms suspended  the regulation 511 psx  rule book deals delisting  suspension defaulters  segment  the rule stipulates listed company may placed defaulters  segment following reasons  three years date formal listing  started commercial production  company failed hold annual general meeting two consecutive years  company windingup proceedings started  listed company failed pay annual listing fees stock exchange  the last least reasonable  failure pay stock exchange listing fees  anyway amounts less million rupees  why must shareholder suffer regulatory tussle bourse company  in order protect savings small investors  urgent need open riskalert counter companies failing comply regulations placed investors aware companies could thrown defaulters  counter time later suspended  comparison eternal foe may disliked  mumbai stock exchange  suspending companies noncompliant  adequate notice given market media releases advertisements  published dawn  the business finance weekly  february 5th  2018
1,nfc consultations amid imf warnings,2018 the federal government started informal consultations provinces next national finance commission  nfc  award amid warnings international monetary fund  imf  existing pattern fiscal devolution must change poses serious challenges federations  fiscal framework  imf resident representative tokhir mirzoev senior economist tasneem aslam written comprehensive chapter part articleiv consultations identified serious shortcomings seventh fiveyear award continuing ninth year  without clearly saying  imf appears supporting federal government  argument creating national security fund jointly funded federation provinces advocates building contingency fund meet unforeseen shocks  the federal government advocating  little success  setting aside least seven per cent gross revenue collections joint responsibilities like additional security costs development special areas like tribal areas  gilgitbaltistan azad kashmir  while would almost impossible develop consensus ninth nfc award next year  budget prepoll dynamics  debate around imf suggestions could cover enough distance begin structural negotiations soon new governments take wake elections  the imf positive view basic design pakistan  fiscal decentralisation line many principles  however  finds problems rollout nfc award  saying unbalanced several important areas  first  says devolution fiscal resources tied devolution expenditure responsibilities delayed  consequently  federal government expenditure could adjust pace resource transfer  nfc award made provision expost reconciliation vertical resource allocation  second  although federal tax revenue increased substantially past several years  incentives federal government raising additional revenue became skewed  third  provincial incentives raise revenue diminished owing increased availability revenue divisible pool  moreover  devolution fiscal resources synchronised strengthening public financial management frameworks provincial level  the limited uneven capacity absorb additional resources use efficiently likely contributed limited success improving provision basic services may increased disparity across provinces  on top  multiyear revenue framework  nfc award adequately account contingencies  it include strategy counter unexpected fiscal shocks  the nfc included possibility federal assistance provinces times unforeseen calamities  provision made case need reverse assistance times national emergencies like securityrelated expenditure  moreover  award found largely silent imf sharing burden financing joint responsibilities national importance fall jurisdiction council common interests  cci   by default  functions continue financed federal government  ensuring consistent fiscal stance across layers government also challenge even decisions recently established fiscal coordination committee finance secretaries always implemented legally nonbinding  the imf found macroeconomic imbalances increased seventh nfc award  despite conditions imf programme  federal budget deficit higher nfc framework despite downward trajectory past three years  provincial revenue growth substantially expectations  owing challenges federal level provinces  tax efforts  reflecting changed incentives tax reform challenges  increase federal revenue slower expected initially provinces  tax efforts seemed focused improving service tax collection  tax collection key potential sources real estate agriculture largely remained flat percentage gdp  the imf also noted provinces  increased resource envelope went disproportionately current spending  whereas expected scaling public investment materialise  ultimately  outcomes translated different balance sheet effects  on one hand  led faster increase public debt despite sizable consolidation efforts  on hand  provinces accumulated cash balances rs600 billion  2pc gdp period seventh nfc award  furthermore  progress respect basic service delivery  one key economic justifications fiscal decentralisation  mixed  notwithstanding improvements  notably respect child immunisation rates  overall social outcomes respect basic services cases improve amid gradually increasing still low levels spending areas  there also notable differences across provinces outcomes point capacity constraints public administration public finance management systems vary across provinces  as way forward  imf advocating creation technocratic fiscal council cci keep close vigil coordination fiscal operations provinces centre  permanent national tax commission widen tax net areas joint jurisdictions creation contingency fund joint supervision federal provincial governments  published dawn  the business finance weekly  february 5th  2018
1,bank borrowings fall by 864pc,2018 according weekly statement position scheduled banks week ended jan 19  deposits accounts scheduled banks stood rs11923348 billion 023 per cent decrease preceding week  figure rs11950892bn  compared last year  corresponding figure rs10709341bn  current week  figure higher 1134pc  deposits accounts commercial banks stood rs11837518bn preceding week  deposits rs11864833bn  showing decline 023pc  deposits accounts specialised banks stood rs85830bn  lower 026pc previous week  figure rs86059bn  total assets scheduled banks stood rs16483353bn  lower 148pc preceding week  figure rs16730445bn  current week  figure higher 1190pc compared last year  corresponding figure rs14729221bn  total assets commercial banks stood rs16207978bn  lower 142pc previous week  figure rs16441265bn  total assets specialised banks rs275375bn lower 477pc previous week  rs289180bn  borrowings scheduled banks decreased week review  they fell 889pc rs2357810bn previous week  rs2587823 bn  compared last year  corresponding figure rs1929951bn  current week  figure higher 2220pc  borrowings commercial banks week rs2268798bn lower 864pc previous week  rs2483459bn  borrowings specialised banks stood rs89012bn previous week  figure rs104365bn  investments scheduled banks stood rs7670889bn preceding week  figure rs7993596bn  lower 404pc  compared last year  corresponding figure rs7401781bn  current week  figure higher 364pc  investments commercial banks stood rs7604440bn  lower 389pc preceding week  figure rs7912083bn  whereas investment specialised banks stood rs66449bn preceding week  figure rs81513bn  published dawn  the business finance weekly  february 5th  2018
1,duty of every indian to uphold principles of tolerance, ptinarendra modi greets audience address dubai opera yesterday  a 1700strong audience representing multicultural layers indian diaspora uae  gave rousing welcome indian prime minister narendra modi dubai opera sunday morning  the auditorium erupted slogans modi arrived address invitationonly community meeting 1700seat dubai opera  modi expressed happiness meeting indian expatriates uae twice three years praised astute leadership uae   i opportunity meeting his highness shaikh mohammad bin zayed al nahyan  crown prince uae deputy supreme commander uae armed forces  four times last three years  the first time i visited 2015  visited india february 2016 later january 2017 guest honour republic day celebrations  i think able reestablish profound strong ties gulf go beyond business partnership  it enduring meaningful relationship  commenting  second home  indian expatriates created uae  modi said due generosity hospitality wise rulers many indians able realise dreams become successful   a miniindia resides uae  this unique partnership formed lasting humanitarian values i witnessed i want express deep gratitude behalf indians his highness shaikh mohammad bin zayed granting us permission build temple unique symbol magnanimity tolerance symbolises indian spiritual vision  vasudhaiva kutumbkam   one world  one family  modi added duty every indian expatriate go way ensure principles tolerance peace truly upheld  talking rapid strides india made global arena  modi said country moved rapidly international benchmark ease business  jumping hundred notches ahead   the world stage millions indians progressing new heights responsibility inclusive success benefits reach weakest nations earth truly realise  one world  one family  principle  commenting widespread criticism new measures demonetisation goods services tax  gst  introduced  modi said important introduce policies intrinsic merit rather popular measures   while poor realised measures longterm benefits wealthy men lost sleep measures  any change difficult accept  even move new home  keep colliding walls unable navigate way around  in way people finding difficult give things prevalent country last 70 years  slowly  measures show longterm benefit  people realise eventually measures intrinsic merits become popular longterm work  he said everyone must move ahead strong conviction faith country   india changed lot changing continuously  he assured indian diaspora would partner dreams community   it hectic journey five countries five days i want continue dreaming future i want reassure i work realise dreams sooner rather later  this promise  the dubai opera sported festive look indian expatriates  braving early morning fog chill congregated 7am undergo strict security screening ahead arrival indian premier narendra modi 930am  modi  signed five strategic agreements cement ties uae government earlier saturday  ushered venue patriotically charged welcome  people arrived neighbouring countries get glimpse modi  paresh rughani  indian motivational speaker based london  said flew dubai listen modi volunteer temple groundbreaking ceremony   i lectures called magic motivation  today saw dubai support pm modi  magic  modivation   he modifying economy  he showing whole world one big family  sun shines irrespective cast colour  
1,duty of every indian to uphold principles of tolerance, ptinarendra modi greets audience address dubai opera yesterday  a 1700strong audience representing multicultural layers indian diaspora uae  gave rousing welcome indian prime minister narendra modi dubai opera sunday morning  the auditorium erupted slogans modi arrived address invitationonly community meeting 1700seat dubai opera  modi expressed happiness meeting indian expatriates uae twice three years praised astute leadership uae   i opportunity meeting his highness shaikh mohammad bin zayed al nahyan  crown prince uae deputy supreme commander uae armed forces  four times last three years  the first time i visited 2015  visited india february 2016 later january 2017 guest honour republic day celebrations  i think able reestablish profound strong ties gulf go beyond business partnership  it enduring meaningful relationship  commenting  second home  indian expatriates created uae  modi said due generosity hospitality wise rulers many indians able realise dreams become successful   a miniindia resides uae  this unique partnership formed lasting humanitarian values i witnessed i want express deep gratitude behalf indians his highness shaikh mohammad bin zayed granting us permission build temple unique symbol magnanimity tolerance symbolises indian spiritual vision  vasudhaiva kutumbkam   one world  one family  modi added duty every indian expatriate go way ensure principles tolerance peace truly upheld  talking rapid strides india made global arena  modi said country moved rapidly international benchmark ease business  jumping hundred notches ahead   the world stage millions indians progressing new heights responsibility inclusive success benefits reach weakest nations earth truly realise  one world  one family  principle  commenting widespread criticism new measures demonetisation goods services tax  gst  introduced  modi said important introduce policies intrinsic merit rather popular measures   while poor realised measures longterm benefits wealthy men lost sleep measures  any change difficult accept  even move new home  keep colliding walls unable navigate way around  in way people finding difficult give things prevalent country last 70 years  slowly  measures show longterm benefit  people realise eventually measures intrinsic merits become popular longterm work  he said everyone must move ahead strong conviction faith country   india changed lot changing continuously  he assured indian diaspora would partner dreams community   it hectic journey five countries five days i want continue dreaming future i want reassure i work realise dreams sooner rather later  this promise  the dubai opera sported festive look indian expatriates  braving early morning fog chill congregated 7am undergo strict security screening ahead arrival indian premier narendra modi 930am  modi  signed five strategic agreements cement ties uae government earlier saturday  ushered venue patriotically charged welcome  people arrived neighbouring countries get glimpse modi  paresh rughani  indian motivational speaker based london  said flew dubai listen modi volunteer temple groundbreaking ceremony   i lectures called magic motivation  today saw dubai support pm modi  magic  modivation   he modifying economy  he showing whole world one big family  sun shines irrespective cast colour  
1,salamair started flights to multan  rstech,cleric salamairoman  first budget airline receiving clearance pakistan  aviation authorities launched direct flight operations multan began 9th february 2018  the three direct flights multan salamair would complement already offered flights airline sialkot karachi  multan would third pakistani destination airline would covering  the new route would strengthening connectivity two nations  well region  the weekly flights scheduled take 2355 muscat  reaching multan 330  the return flights would depart multan 450 morning would reaching muscat 635  also read  oman  rental market struggling because new expat visa restrictions captain mohammad ahmedthe ceo salamair said addition multan would provide us chance better serve customers take care everrising number business travellers tourists  the pakistan national local expatriates working oman thirteen percent  hence surprise route demand  he added assured authorities flight timings provide easy connectivity locations include jeddah  salalah  dubai doha muscat  he mentioned salamair become preferential choice pakistanis travelling umrah  in months  time  airline flown thirty thousand passengers pakistan  start  the ceo went inform airline working exploring destinations pakistan include lahore  faisalabad islamabad  additionally  airline working increasing number flights already operational routes  the airline follows customercentric philosophy serves needs guests famous short mediumhaul routes  salamair partnered gerry  group local partners representatives pakistan ensuring smooth development growth per vision airline  more read  saudi women may not need wear abaya per top cleric
